articles=1000; subcriptions=1; persist=False; date=2023-11-25 10:04:03; duration=132.1558952331543; result={'result': "Topic 'topic' aggregation for user 'luigi': 1 article(s)"}
articles=1000; subcriptions=1; persist=False; date=2023-11-25 10:04:04; duration=122.43938446044922; result={'result': "Topic 'topic' aggregation for user 'luigi': 1 article(s)"}
articles=1000; subcriptions=1; persist=False; date=2023-11-25 10:04:05; duration=128.86404991149902; result={'result': "Topic 'topic' aggregation for user 'luigi': 1 article(s)"}
articles=1000; subcriptions=1; persist=False; date=2023-11-25 10:04:06; duration=133.84699821472168; result={'result': "Topic 'topic' aggregation for user 'luigi': 1 article(s)"}
articles=1000; subcriptions=1; persist=False; date=2023-11-25 10:04:07; duration=459.5663547515869; result={'result': "Topic 'topic' aggregation for user 'luigi': 1 article(s)"}
articles=1000; subcriptions=1; persist=False; date=2023-11-25 10:04:09; duration=98.61278533935547; result={'result': "Topic 'topic' aggregation for user 'luigi': 1 article(s)"}
articles=1000; subcriptions=1; persist=False; date=2023-11-25 10:04:10; duration=112.35594749450684; result={'result': "Topic 'topic' aggregation for user 'luigi': 1 article(s)"}
articles=1000; subcriptions=1; persist=False; date=2023-11-25 10:04:11; duration=82.54170417785645; result={'result': "Topic 'topic' aggregation for user 'luigi': 1 article(s)"}
articles=1000; subcriptions=1; persist=False; date=2023-11-25 10:04:12; duration=196.82979583740234; result={'result': "Topic 'topic' aggregation for user 'luigi': 1 article(s)"}
articles=1000; subcriptions=1; persist=False; date=2023-11-25 10:04:13; duration=111.3734245300293; result={'result': "Topic 'topic' aggregation for user 'luigi': 1 article(s)"}
articles=1000; subcriptions=1; persist=False; date=2023-11-25 10:04:14; duration=120.77903747558594; result={'result': "Topic 'topic' aggregation for user 'luigi': 1 article(s)"}
articles=1000; subcriptions=1; persist=False; date=2023-11-25 10:04:15; duration=133.02135467529297; result={'result': "Topic 'topic' aggregation for user 'luigi': 1 article(s)"}
articles=1000; subcriptions=1; persist=False; date=2023-11-25 10:04:16; duration=108.01911354064941; result={'result': "Topic 'topic' aggregation for user 'luigi': 1 article(s)"}
articles=1000; subcriptions=1; persist=False; date=2023-11-25 10:04:18; duration=139.19425010681152; result={'result': "Topic 'topic' aggregation for user 'luigi': 1 article(s)"}
articles=1000; subcriptions=1; persist=False; date=2023-11-25 10:04:19; duration=119.4460391998291; result={'result': "Topic 'topic' aggregation for user 'luigi': 1 article(s)"}
articles=1000; subcriptions=1; persist=False; date=2023-11-25 10:04:20; duration=98.71029853820801; result={'result': "Topic 'topic' aggregation for user 'luigi': 1 article(s)"}
articles=1000; subcriptions=1; persist=False; date=2023-11-25 10:04:21; duration=594.2215919494629; result={'result': "Topic 'topic' aggregation for user 'luigi': 1 article(s)"}
articles=1000; subcriptions=1; persist=False; date=2023-11-25 10:04:22; duration=230.20339012145996; result={'result': "Topic 'topic' aggregation for user 'luigi': 1 article(s)"}
articles=1000; subcriptions=1; persist=False; date=2023-11-25 10:04:24; duration=247.9395866394043; result={'result': "Topic 'topic' aggregation for user 'luigi': 1 article(s)"}
articles=1000; subcriptions=1; persist=False; date=2023-11-25 10:04:25; duration=128.43990325927734; result={'result': "Topic 'topic' aggregation for user 'luigi': 1 article(s)"}
