action=set_policy; implementation=base; topics=1; users=1; articles=0; subcriptions=1; persist=False; date=2023-11-25 09:18:18; duration=690.0484561920166; result={'result': "User 'luigi' policy set to 0 for topic 'topic'"}
action=set_policy; implementation=base; topics=1; users=1; articles=0; subcriptions=1; persist=False; date=2023-11-25 09:18:20; duration=104.32147979736328; result={'result': "User 'luigi' policy set to 1 for topic 'topic'"}
action=set_policy; implementation=base; topics=1; users=1; articles=0; subcriptions=1; persist=False; date=2023-11-25 09:18:21; duration=76.13205909729004; result={'result': "User 'luigi' policy set to 2 for topic 'topic'"}
action=set_policy; implementation=base; topics=1; users=1; articles=0; subcriptions=1; persist=False; date=2023-11-25 09:18:22; duration=166.14508628845215; result={'result': "User 'luigi' policy set to 3 for topic 'topic'"}
action=set_policy; implementation=base; topics=1; users=1; articles=0; subcriptions=1; persist=False; date=2023-11-25 09:18:23; duration=111.9997501373291; result={'result': "User 'luigi' policy set to 4 for topic 'topic'"}
action=set_policy; implementation=base; topics=1; users=1; articles=0; subcriptions=1; persist=False; date=2023-11-25 09:18:24; duration=123.3525276184082; result={'result': "User 'luigi' policy set to 5 for topic 'topic'"}
action=set_policy; implementation=base; topics=1; users=1; articles=0; subcriptions=1; persist=False; date=2023-11-25 09:18:25; duration=348.3304977416992; result={'result': "User 'luigi' policy set to 6 for topic 'topic'"}
action=set_policy; implementation=base; topics=1; users=1; articles=0; subcriptions=1; persist=False; date=2023-11-25 09:18:27; duration=814.2354488372803; result={'result': "User 'luigi' policy set to 7 for topic 'topic'"}
action=set_policy; implementation=base; topics=1; users=1; articles=0; subcriptions=1; persist=False; date=2023-11-25 09:18:28; duration=134.19103622436523; result={'result': "User 'luigi' policy set to 8 for topic 'topic'"}
action=set_policy; implementation=base; topics=1; users=1; articles=0; subcriptions=1; persist=False; date=2023-11-25 09:18:30; duration=69.81992721557617; result={'result': "User 'luigi' policy set to 9 for topic 'topic'"}
action=set_policy; implementation=base; topics=1; users=1; articles=0; subcriptions=1; persist=False; date=2023-11-25 09:18:31; duration=89.79368209838867; result={'result': "User 'luigi' policy set to 10 for topic 'topic'"}
action=set_policy; implementation=base; topics=1; users=1; articles=0; subcriptions=1; persist=False; date=2023-11-25 09:18:32; duration=126.87897682189941; result={'result': "User 'luigi' policy set to 11 for topic 'topic'"}
action=set_policy; implementation=base; topics=1; users=1; articles=0; subcriptions=1; persist=False; date=2023-11-25 09:18:33; duration=123.62837791442871; result={'result': "User 'luigi' policy set to 12 for topic 'topic'"}
action=set_policy; implementation=base; topics=1; users=1; articles=0; subcriptions=1; persist=False; date=2023-11-25 09:18:34; duration=126.18207931518555; result={'result': "User 'luigi' policy set to 13 for topic 'topic'"}
action=set_policy; implementation=base; topics=1; users=1; articles=0; subcriptions=1; persist=False; date=2023-11-25 09:18:35; duration=112.36214637756348; result={'result': "User 'luigi' policy set to 14 for topic 'topic'"}
action=set_policy; implementation=base; topics=1; users=1; articles=0; subcriptions=1; persist=False; date=2023-11-25 09:18:36; duration=136.65366172790527; result={'result': "User 'luigi' policy set to 15 for topic 'topic'"}
action=set_policy; implementation=base; topics=1; users=1; articles=0; subcriptions=1; persist=False; date=2023-11-25 09:18:37; duration=50.95791816711426; result={'result': "User 'luigi' policy set to 16 for topic 'topic'"}
action=set_policy; implementation=base; topics=1; users=1; articles=0; subcriptions=1; persist=False; date=2023-11-25 09:18:38; duration=94.52652931213379; result={'result': "User 'luigi' policy set to 17 for topic 'topic'"}
action=set_policy; implementation=base; topics=1; users=1; articles=0; subcriptions=1; persist=False; date=2023-11-25 09:18:40; duration=336.256742477417; result={'result': "User 'luigi' policy set to 18 for topic 'topic'"}
action=set_policy; implementation=base; topics=1; users=1; articles=0; subcriptions=1; persist=False; date=2023-11-25 09:18:41; duration=226.6089916229248; result={'result': "User 'luigi' policy set to 19 for topic 'topic'"}
action=set_policy; implementation=base; topics=1; users=1; articles=0; subcriptions=1; persist=False; date=2023-11-25 09:18:42; duration=64.1028881072998; result={'result': "User 'luigi' policy set to 20 for topic 'topic'"}
action=set_policy; implementation=base; topics=1; users=1; articles=0; subcriptions=1; persist=False; date=2023-11-25 09:18:43; duration=63.935041427612305; result={'result': "User 'luigi' policy set to 21 for topic 'topic'"}
action=set_policy; implementation=base; topics=1; users=1; articles=0; subcriptions=1; persist=False; date=2023-11-25 09:18:44; duration=139.26410675048828; result={'result': "User 'luigi' policy set to 22 for topic 'topic'"}
action=set_policy; implementation=base; topics=1; users=1; articles=0; subcriptions=1; persist=False; date=2023-11-25 09:18:45; duration=120.62907218933105; result={'result': "User 'luigi' policy set to 23 for topic 'topic'"}
action=set_policy; implementation=base; topics=1; users=1; articles=0; subcriptions=1; persist=False; date=2023-11-25 09:18:47; duration=129.12964820861816; result={'result': "User 'luigi' policy set to 24 for topic 'topic'"}
action=set_policy; implementation=base; topics=1; users=1; articles=0; subcriptions=1; persist=False; date=2023-11-25 09:18:48; duration=115.16094207763672; result={'result': "User 'luigi' policy set to 25 for topic 'topic'"}
action=set_policy; implementation=base; topics=1; users=1; articles=0; subcriptions=1; persist=False; date=2023-11-25 09:18:49; duration=127.77853012084961; result={'result': "User 'luigi' policy set to 26 for topic 'topic'"}
action=set_policy; implementation=base; topics=1; users=1; articles=0; subcriptions=1; persist=False; date=2023-11-25 09:18:50; duration=69.75483894348145; result={'result': "User 'luigi' policy set to 27 for topic 'topic'"}
